route_id,service_id,trip_id,direction_id,shape_id,trip_headsign,block_id
1_466,1_89245,1_173588_5_1,1,1_466_1,,
1_466,1_89245,1_173588_7_1,1,1_466_1,,
1_466,1_89245,1_173588_9_1,1,1_466_1,,
1_466,1_89245,1_173589_1_1,1,1_466_1,,
1_466,1_89245,1_173589_11_1,1,1_466_1,,
1_466,1_89245,1_173589_13_1,1,1_466_1,,
1_466,1_89245,1_173589_3_1,1,1_466_1,,
1_466,1_89245,1_173589_5_1,1,1_466_1,,
1_466,1_89245,1_173589_7_1,1,1_466_1,,
1_466,1_89245,1_173589_9_1,1,1_466_1,,
1_466,1_89246,1_173590_2_0,0,1_466_0,,
1_466,1_89246,1_173590_4_0,0,1_466_0,,
1_466,1_89246,1_173590_-99_0,0,svc_1_173590_-99,,
1_466,1_89246,1_173591_2_0,0,1_466_0,,
1_466,1_89246,1_173591_4_0,0,1_466_0,,
1_466,1_89246,1_173591_6_0,0,1_466_0,,
1_466,1_89246,1_173591_-99_0,0,svc_1_173591_-99,,
1_466,1_89246,1_173590_1_1,1,1_466_1,,
1_466,1_89246,1_173590_3_1,1,1_466_1,,
1_466,1_89246,1_173590_5_1,1,1_466_1,,
1_466,1_89246,1_173591_3_1,1,1_466_1,,
1_466,1_89246,1_173591_5_1,1,1_466_1,,
1_466,1_89247,1_173592_10_0,0,1_466_0,,
1_466,1_89247,1_173592_12_0,0,1_466_0,,
1_466,1_89247,1_173592_14_0,0,1_466_0,,
1_466,1_89247,1_173592_2_0,0,1_466_0,,
1_466,1_89247,1_173592_4_0,0,1_466_0,,
1_466,1_89247,1_173592_6_0,0,1_466_0,,
1_466,1_89247,1_173592_8_0,0,1_466_0,,
1_466,1_89247,1_173593_10_0,0,1_466_0,,
1_466,1_89247,1_173593_12_0,0,1_466_0,,
1_466,1_89247,1_173593_14_0,0,1_466_0,,
1_466,1_89247,1_173593_2_0,0,1_466_0,,
1_466,1_89247,1_173593_4_0,0,1_466_0,,
1_466,1_89247,1_173593_6_0,0,1_466_0,,
1_466,1_89247,1_173593_8_0,0,1_466_0,,
1_466,1_89247,1_173593_-99_0,0,svc_1_173593_-99,,
1_466,1_89247,1_173592_1_1,1,1_466_1,,
1_466,1_89247,1_173592_11_1,1,1_466_1,,
1_466,1_89247,1_173592_13_1,1,1_466_1,,
1_466,1_89247,1_173592_3_1,1,1_466_1,,
1_466,1_89247,1_173592_5_1,1,1_466_1,,
1_466,1_89247,1_173592_7_1,1,1_466_1,,
1_466,1_89247,1_173592_9_1,1,1_466_1,,
1_466,1_89247,1_173593_11_1,1,1_466_1,,
1_466,1_89247,1_173593_13_1,1,1_466_1,,
1_466,1_89247,1_173593_15_1,1,1_466_1,,
1_466,1_89247,1_173593_3_1,1,1_466_1,,
1_466,1_89247,1_173593_5_1,1,1_466_1,,
1_466,1_89247,1_173593_7_1,1,1_466_1,,
1_466,1_89247,1_173593_9_1,1,1_466_1,,
1_466,1_89248,1_173594_2_0,0,1_466_0,,
1_466,1_89248,1_173594_4_0,0,1_466_0,,
1_466,1_89248,1_173594_-99_0,0,svc_1_173594_-99,,
1_466,1_89248,1_173595_2_0,0,1_466_0,,
1_466,1_89248,1_173595_4_0,0,1_466_0,,
1_466,1_89248,1_173595_6_0,0,1_466_0,,
1_466,1_89248,1_173595_-99_0,0,svc_1_173595_-99,,
1_466,1_89248,1_173594_1_1,1,1_466_1,,
1_466,1_89248,1_173594_3_1,1,1_466_1,,
1_466,1_89248,1_173594_5_1,1,1_466_1,,
1_466,1_89248,1_173595_3_1,1,1_466_1,,
1_466,1_89248,1_173595_5_1,1,1_466_1,,
1_466,1_89249,1_173596_10_0,0,1_466_0,,
1_466,1_89249,1_173596_12_0,0,1_466_0,,
1_466,1_89249,1_173596_14_0,0,1_466_0,,
1_466,1_89249,1_173596_2_0,0,1_466_0,,
1_466,1_89249,1_173596_4_0,0,1_466_0,,
1_466,1_89249,1_173596_6_0,0,1_466_0,,
1_466,1_89249,1_173596_8_0,0,1_466_0,,
1_466,1_89249,1_173597_10_0,0,1_466_0,,
1_466,1_89249,1_173597_12_0,0,1_466_0,,
1_466,1_89249,1_173597_14_0,0,1_466_0,,
1_466,1_89249,1_173597_2_0,0,1_466_0,,
1_466,1_89249,1_173597_4_0,0,1_466_0,,
1_466,1_89249,1_173597_6_0,0,1_466_0,,
1_466,1_89249,1_173597_8_0,0,1_466_0,,
1_466,1_89249,1_173597_-99_0,0,svc_1_173597_-99,,
1_466,1_89249,1_173596_1_1,1,1_466_1,,
1_466,1_89249,1_173596_11_1,1,1_466_1,,
1_466,1_89249,1_173596_13_1,1,1_466_1,,
1_466,1_89249,1_173596_3_1,1,1_466_1,,
1_466,1_89249,1_173596_5_1,1,1_466_1,,
1_466,1_89249,1_173596_7_1,1,1_466_1,,
1_466,1_89249,1_173596_9_1,1,1_466_1,,
1_466,1_89249,1_173597_11_1,1,1_466_1,,
1_466,1_89249,1_173597_13_1,1,1_466_1,,
1_466,1_89249,1_173597_3_1,1,1_466_1,,
1_466,1_89249,1_173597_5_1,1,1_466_1,,
1_466,1_89249,1_173597_7_1,1,1_466_1,,
1_466,1_89249,1_173597_9_1,1,1_466_1,,
1_466,1_89250,1_173598_2_0,0,1_466_0,,
1_466,1_89250,1_173598_4_0,0,1_466_0,,
1_466,1_89250,1_173598_-99_0,0,svc_1_173598_-99,,
1_466,1_89250,1_173599_2_0,0,1_466_0,,
1_466,1_89250,1_173599_4_0,0,1_466_0,,
1_466,1_89250,1_173599_6_0,0,1_466_0,,
1_466,1_89250,1_173599_-99_0,0,svc_1_173599_-99,,
1_466,1_89250,1_173598_1_1,1,1_466_1,,
1_466,1_89250,1_173598_3_1,1,1_466_1,,
1_466,1_89250,1_173598_5_1,1,1_466_1,,
1_466,1_89250,1_173599_1_1,1,1_466_1,,
1_466,1_89250,1_173599_3_1,1,1_466_1,,
1_466,1_89250,1_173599_5_1,1,1_466_1,,
1_466,1_89251,1_173600_10_0,0,1_466_0,,
1_466,1_89251,1_173600_12_0,0,1_466_0,,
1_466,1_89251,1_173600_14_0,0,1_466_0,,
1_466,1_89251,1_173600_2_0,0,1_466_0,,
1_466,1_89251,1_173600_4_0,0,1_466_0,,
1_466,1_89251,1_173600_6_0,0,1_466_0,,
1_466,1_89251,1_173600_8_0,0,1_466_0,,
1_466,1_89251,1_173601_10_0,0,1_466_0,,
1_466,1_89251,1_173601_12_0,0,1_466_0,,
1_466,1_89251,1_173601_14_0,0,1_466_0,,
1_466,1_89251,1_173601_2_0,0,1_466_0,,
1_466,1_89251,1_173601_4_0,0,1_466_0,,
1_466,1_89251,1_173601_6_0,0,1_466_0,,
1_466,1_89251,1_173601_8_0,0,1_466_0,,
1_466,1_89251,1_173601_-99_0,0,svc_1_173601_-99,,
1_466,1_89251,1_173600_11_1,1,1_466_1,,
1_466,1_89251,1_173600_13_1,1,1_466_1,,
1_466,1_89251,1_173600_15_1,1,1_466_1,,
1_466,1_89251,1_173600_3_1,1,1_466_1,,
1_466,1_89251,1_173600_5_1,1,1_466_1,,
1_466,1_89251,1_173600_7_1,1,1_466_1,,
1_466,1_89251,1_173600_9_1,1,1_466_1,,
1_466,1_89251,1_173601_1_1,1,1_466_1,,
1_466,1_89251,1_173601_11_1,1,1_466_1,,
1_466,1_89251,1_173601_13_1,1,1_466_1,,
1_466,1_89251,1_173601_3_1,1,1_466_1,,
1_466,1_89251,1_173601_5_1,1,1_466_1,,
1_466,1_89251,1_173601_7_1,1,1_466_1,,
1_466,1_89251,1_173601_9_1,1,1_466_1,,
1_466,1_89252,1_173602_2_0,0,1_466_0,,
1_466,1_89252,1_173602_4_0,0,1_466_0,,
1_466,1_89252,1_173602_-99_0,0,svc_1_173602_-99,,
1_466,1_89252,1_173603_2_0,0,1_466_0,,
1_466,1_89252,1_173603_4_0,0,1_466_0,,
1_466,1_89252,1_173603_6_0,0,1_466_0,,
1_466,1_89252,1_173603_-99_0,0,svc_1_173603_-99,,
1_466,1_89252,1_173602_1_1,1,1_466_1,,
1_466,1_89252,1_173602_3_1,1,1_466_1,,
1_466,1_89252,1_173602_5_1,1,1_466_1,,
1_466,1_89252,1_173603_3_1,1,1_466_1,,
1_466,1_89252,1_173603_5_1,1,1_466_1,,
1_466,1_89253,1_173604_10_0,0,1_466_0,,
1_466,1_89253,1_173604_12_0,0,1_466_0,,
1_466,1_89253,1_173604_14_0,0,1_466_0,,
1_466,1_89253,1_173604_2_0,0,1_466_0,,
1_466,1_89253,1_173604_4_0,0,1_466_0,,
1_466,1_89253,1_173604_6_0,0,1_466_0,,
1_466,1_89253,1_173604_8_0,0,1_466_0,,
1_466,1_89253,1_173605_10_0,0,1_466_0,,
1_466,1_89253,1_173605_12_0,0,1_466_0,,
1_466,1_89253,1_173605_14_0,0,1_466_0,,
1_466,1_89253,1_173605_2_0,0,1_466_0,,
1_466,1_89253,1_173605_4_0,0,1_466_0,,
1_466,1_89253,1_173605_6_0,0,1_466_0,,
1_466,1_89253,1_173605_8_0,0,1_466_0,,
1_466,1_89253,1_173605_-99_0,0,svc_1_173605_-99,,
1_466,1_89253,1_173604_11_1,1,1_466_1,,
1_466,1_89253,1_173604_13_1,1,1_466_1,,
1_466,1_89253,1_173604_15_1,1,1_466_1,,
1_466,1_89253,1_173604_3_1,1,1_466_1,,
1_466,1_89253,1_173604_5_1,1,1_466_1,,
1_466,1_89253,1_173604_7_1,1,1_466_1,,
1_466,1_89253,1_173604_9_1,1,1_466_1,,
1_466,1_89253,1_173605_1_1,1,1_466_1,,
1_466,1_89253,1_173605_11_1,1,1_466_1,,
1_466,1_89253,1_173605_13_1,1,1_466_1,,
1_466,1_89253,1_173605_3_1,1,1_466_1,,
1_466,1_89253,1_173605_5_1,1,1_466_1,,
1_466,1_89253,1_173605_7_1,1,1_466_1,,
1_466,1_89253,1_173605_9_1,1,1_466_1,,
1_466,1_89271,1_173636_10_0,0,1_466_0,,
1_466,1_89271,1_173636_12_0,0,1_466_0,,
1_466,1_89271,1_173636_14_0,0,1_466_0,,
1_466,1_89271,1_173636_2_0,0,1_466_0,,
1_466,1_89271,1_173636_4_0,0,1_466_0,,
1_466,1_89271,1_173636_6_0,0,1_466_0,,
1_466,1_89271,1_173636_8_0,0,1_466_0,,
1_466,1_89271,1_173637_10_0,0,1_466_0,,
1_466,1_89271,1_173637_12_0,0,1_466_0,,
1_466,1_89271,1_173637_14_0,0,1_466_0,,
1_466,1_89271,1_173637_2_0,0,1_466_0,,
1_466,1_89271,1_173637_4_0,0,1_466_0,,
1_466,1_89271,1_173637_6_0,0,1_466_0,,
1_466,1_89271,1_173637_8_0,0,1_466_0,,
1_466,1_89271,1_173637_-99_0,0,svc_1_173637_-99,,
1_466,1_89271,1_173636_1_1,1,1_466_1,,
1_466,1_89271,1_173636_11_1,1,1_466_1,,
1_466,1_89271,1_173636_13_1,1,1_466_1,,
1_466,1_89271,1_173636_15_1,1,1_466_1,,
1_466,1_89271,1_173636_3_1,1,1_466_1,,
1_466,1_89271,1_173636_5_1,1,1_466_1,,
1_466,1_89271,1_173636_7_1,1,1_466_1,,
1_466,1_89271,1_173636_9_1,1,1_466_1,,
1_466,1_89271,1_173637_1_1,1,1_466_1,,
1_466,1_89271,1_173637_11_1,1,1_466_1,,
1_466,1_89271,1_173637_13_1,1,1_466_1,,
1_466,1_89271,1_173637_3_1,1,1_466_1,,
1_466,1_89271,1_173637_5_1,1,1_466_1,,
1_466,1_89271,1_173637_7_1,1,1_466_1,,
1_466,1_89271,1_173637_9_1,1,1_466_1,,
1_466,1_89272,1_173638_10_0,0,1_466_0,,
1_466,1_89272,1_173638_12_0,0,1_466_0,,
1_466,1_89272,1_173638_14_0,0,1_466_0,,
1_466,1_89272,1_173638_2_0,0,1_466_0,,
1_466,1_89272,1_173638_4_0,0,1_466_0,,
1_466,1_89272,1_173638_6_0,0,1_466_0,,
1_466,1_89272,1_173638_8_0,0,1_466_0,,
1_466,1_89272,1_173638_-99_0,0,svc_1_173638_-99,,
1_466,1_89272,1_173638_1_1,1,1_466_1,,
1_466,1_89272,1_173638_11_1,1,1_466_1,,
1_466,1_89272,1_173638_13_1,1,1_466_1,,
1_466,1_89272,1_173638_3_1,1,1_466_1,,
1_466,1_89272,1_173638_5_1,1,1_466_1,,
1_466,1_89272,1_173638_7_1,1,1_466_1,,
1_466,1_89272,1_173638_9_1,1,1_466_1,,
1_466,1_89273,1_173639_10_0,0,1_466_0,,
1_466,1_89273,1_173639_12_0,0,1_466_0,,
1_466,1_89273,1_173639_14_0,0,1_466_0,,
1_466,1_89273,1_173639_2_0,0,1_466_0,,
1_466,1_89273,1_173639_4_0,0,1_466_0,,
1_466,1_89273,1_173639_6_0,0,1_466_0,,
1_466,1_89273,1_173639_8_0,0,1_466_0,,
1_466,1_89273,1_173640_10_0,0,1_466_0,,
1_466,1_89273,1_173640_12_0,0,1_466_0,,
1_466,1_89273,1_173640_14_0,0,1_466_0,,
1_466,1_89273,1_173640_2_0,0,1_466_0,,
1_466,1_89273,1_173640_4_0,0,1_466_0,,
1_466,1_89273,1_173640_6_0,0,1_466_0,,
1_466,1_89273,1_173640_8_0,0,1_466_0,,
1_466,1_89273,1_173640_-99_0,0,svc_1_173640_-99,,
1_466,1_89273,1_173639_1_1,1,1_466_1,,
1_466,1_89273,1_173639_11_1,1,1_466_1,,
1_466,1_89273,1_173639_13_1,1,1_466_1,,
1_466,1_89273,1_173639_3_1,1,1_466_1,,
1_466,1_89273,1_173639_5_1,1,1_466_1,,
1_466,1_89273,1_173639_7_1,1,1_466_1,,
1_466,1_89273,1_173639_9_1,1,1_466_1,,
1_466,1_89273,1_173640_11_1,1,1_466_1,,
1_466,1_89273,1_173640_13_1,1,1_466_1,,
1_466,1_89273,1_173640_15_1,1,1_466_1,,
1_466,1_89273,1_173640_3_1,1,1_466_1,,
1_466,1_89273,1_173640_5_1,1,1_466_1,,
1_466,1_89273,1_173640_7_1,1,1_466_1,,
1_466,1_89273,1_173640_9_1,1,1_466_1,,
1_466,1_89274,1_173641_10_0,0,1_466_0,,
1_466,1_89274,1_173641_12_0,0,1_466_0,,
1_466,1_89274,1_173641_14_0,0,1_466_0,,
1_466,1_89274,1_173641_2_0,0,1_466_0,,
1_466,1_89274,1_173641_4_0,0,1_466_0,,
1_466,1_89274,1_173641_6_0,0,1_466_0,,
1_466,1_89274,1_173641_8_0,0,1_466_0,,
1_466,1_89274,1_173642_10_0,0,1_466_0,,
1_466,1_89274,1_173642_12_0,0,1_466_0,,
1_466,1_89274,1_173642_14_0,0,1_466_0,,
1_466,1_89274,1_173642_2_0,0,1_466_0,,
1_466,1_89274,1_173642_4_0,0,1_466_0,,
1_466,1_89274,1_173642_6_0,0,1_466_0,,
1_466,1_89274,1_173642_8_0,0,1_466_0,,
1_466,1_89274,1_173642_-99_0,0,svc_1_173642_-99,,
1_466,1_89274,1_173641_1_1,1,1_466_1,,
1_466,1_89274,1_173641_11_1,1,1_466_1,,
1_466,1_89274,1_173641_13_1,1,1_466_1,,
1_466,1_89274,1_173641_3_1,1,1_466_1,,
1_466,1_89274,1_173641_5_1,1,1_466_1,,
1_466,1_89274,1_173641_7_1,1,1_466_1,,
1_466,1_89274,1_173641_9_1,1,1_466_1,,
1_466,1_89274,1_173642_11_1,1,1_466_1,,
1_466,1_89274,1_173642_13_1,1,1_466_1,,
1_466,1_89274,1_173642_15_1,1,1_466_1,,
1_466,1_89274,1_173642_3_1,1,1_466_1,,
1_466,1_89274,1_173642_5_1,1,1_466_1,,
1_466,1_89274,1_173642_7_1,1,1_466_1,,
1_466,1_89274,1_173642_9_1,1,1_466_1,,
1_466,1_89275,1_173643_10_0,0,1_466_0,,
1_466,1_89275,1_173643_12_0,0,1_466_0,,
1_466,1_89275,1_173643_14_0,0,1_466_0,,
1_466,1_89275,1_173643_2_0,0,1_466_0,,
1_466,1_89275,1_173643_4_0,0,1_466_0,,
1_466,1_89275,1_173643_6_0,0,1_466_0,,
1_466,1_89275,1_173643_8_0,0,1_466_0,,
1_466,1_89275,1_173643_-99_0,0,svc_1_173643_-99,,
1_466,1_89275,1_173643_1_1,1,1_466_1,,
1_466,1_89275,1_173643_11_1,1,1_466_1,,
1_466,1_89275,1_173643_13_1,1,1_466_1,,
1_466,1_89275,1_173643_3_1,1,1_466_1,,
1_466,1_89275,1_173643_5_1,1,1_466_1,,
1_466,1_89275,1_173643_7_1,1,1_466_1,,
1_466,1_89275,1_173643_9_1,1,1_466_1,,
1_466,1_89276,1_173644_10_0,0,1_466_0,,
1_466,1_89276,1_173644_12_0,0,1_466_0,,
1_466,1_89276,1_173644_14_0,0,1_466_0,,
1_466,1_89276,1_173644_2_0,0,1_466_0,,
1_466,1_89276,1_173644_4_0,0,1_466_0,,
1_466,1_89276,1_173644_6_0,0,1_466_0,,
1_466,1_89276,1_173644_8_0,0,1_466_0,,
1_466,1_89276,1_173645_10_0,0,1_466_0,,
1_466,1_89276,1_173645_12_0,0,1_466_0,,
1_466,1_89276,1_173645_14_0,0,1_466_0,,
1_466,1_89276,1_173645_2_0,0,1_466_0,,
1_466,1_89276,1_173645_4_0,0,1_466_0,,
1_466,1_89276,1_173645_6_0,0,1_466_0,,
1_466,1_89276,1_173645_8_0,0,1_466_0,,
1_466,1_89276,1_173645_-99_0,0,svc_1_173645_-99,,
1_466,1_89276,1_173644_11_1,1,1_466_1,,
1_466,1_89276,1_173644_13_1,1,1_466_1,,
1_466,1_89276,1_173644_15_1,1,1_466_1,,
1_466,1_89276,1_173644_3_1,1,1_466_1,,
1_466,1_89276,1_173644_5_1,1,1_466_1,,
1_466,1_89276,1_173644_7_1,1,1_466_1,,
1_466,1_89276,1_173644_9_1,1,1_466_1,,
1_466,1_89276,1_173645_1_1,1,1_466_1,,
1_466,1_89276,1_173645_11_1,1,1_466_1,,
1_466,1_89276,1_173645_13_1,1,1_466_1,,
1_466,1_89276,1_173645_3_1,1,1_466_1,,
1_466,1_89276,1_173645_5_1,1,1_466_1,,
1_466,1_89276,1_173645_7_1,1,1_466_1,,
1_466,1_89276,1_173645_9_1,1,1_466_1,,
1_466,1_89277,1_173646_10_0,0,1_466_0,,
1_466,1_89277,1_173646_12_0,0,1_466_0,,
1_466,1_89277,1_173646_14_0,0,1_466_0,,
1_466,1_89277,1_173646_2_0,0,1_466_0,,
1_466,1_89277,1_173646_4_0,0,1_466_0,,
1_466,1_89277,1_173646_6_0,0,1_466_0,,
1_466,1_89277,1_173646_8_0,0,1_466_0,,
1_466,1_89277,1_173647_10_0,0,1_466_0,,
1_466,1_89277,1_173647_12_0,0,1_466_0,,
1_466,1_89277,1_173647_14_0,0,1_466_0,,
1_466,1_89277,1_173647_2_0,0,1_466_0,,
1_466,1_89277,1_173647_4_0,0,1_466_0,,
1_466,1_89277,1_173647_6_0,0,1_466_0,,
1_466,1_89277,1_173647_8_0,0,1_466_0,,
1_466,1_89277,1_173647_-99_0,0,svc_1_173647_-99,,
1_466,1_89277,1_173646_11_1,1,1_466_1,,
1_466,1_89277,1_173646_13_1,1,1_466_1,,
1_466,1_89277,1_173646_15_1,1,1_466_1,,
1_466,1_89277,1_173646_3_1,1,1_466_1,,
1_466,1_89277,1_173646_5_1,1,1_466_1,,
1_466,1_89277,1_173646_7_1,1,1_466_1,,
1_466,1_89277,1_173646_9_1,1,1_466_1,,
1_466,1_89277,1_173647_1_1,1,1_466_1,,
1_466,1_89277,1_173647_11_1,1,1_466_1,,
1_466,1_89277,1_173647_13_1,1,1_466_1,,
1_466,1_89277,1_173647_3_1,1,1_466_1,,
1_466,1_89277,1_173647_5_1,1,1_466_1,,
1_466,1_89277,1_173647_7_1,1,1_466_1,,
1_466,1_89277,1_173647_9_1,1,1_466_1,,
1_49,1_89232,1_173562_10_0,0,1_49_0,,
1_49,1_89232,1_173562_12_0,0,1_49_0,,
1_49,1_89232,1_173562_2_0,0,1_49_0,,
1_49,1_89232,1_173562_4_0,0,1_49_0,,
1_49,1_89232,1_173562_6_0,0,1_49_0,,
1_49,1_89232,1_173562_8_0,0,1_49_0,,
1_49,1_89232,1_173563_10_0,0,1_49_0,,
1_49,1_89232,1_173563_12_0,0,1_49_0,,
1_49,1_89232,1_173563_2_0,0,1_49_0,,
1_49,1_89232,1_173563_4_0,0,1_49_0,,
1_49,1_89232,1_173563_6_0,0,1_49_0,,
1_49,1_89232,1_173563_8_0,0,1_49_0,,
1_49,1_89232,1_173563_-99_0,0,svc_1_173563_-99,,
1_49,1_89232,1_173562_11_1,1,1_49_1,,
1_49,1_89232,1_173562_13_1,1,1_49_1,,
1_49,1_89232,1_173562_3_1,1,1_49_1,,
1_49,1_89232,1_173562_5_1,1,1_49_1,,
1_49,1_89232,1_173562_7_1,1,1_49_1,,
1_49,1_89232,1_173562_9_1,1,1_49_1,,
1_49,1_89232,1_173563_1_1,1,1_49_1,,
1_49,1_89232,1_173563_11_1,1,1_49_1,,
1_49,1_89232,1_173563_3_1,1,1_49_1,,
1_49,1_89232,1_173563_5_1,1,1_49_1,,
1_49,1_89232,1_173563_7_1,1,1_49_1,,
1_49,1_89232,1_173563_9_1,1,1_49_1,,
1_49,1_89233,1_173564_2_0,0,1_49_0,,
1_49,1_89233,1_173564_4_0,0,1_49_0,,
1_49,1_89233,1_173564_-99_0,0,svc_1_173564_-99,,
1_49,1_89233,1_173565_2_0,0,1_49_0,,
1_49,1_89233,1_173565_4_0,0,1_49_0,,
1_49,1_89233,1_173565_6_0,0,1_49_0,,
1_49,1_89233,1_173565_-99_0,0,svc_1_173565_-99,,
1_49,1_89233,1_173564_3_1,1,1_49_1,,
1_49,1_89233,1_173564_5_1,1,1_49_1,,
1_49,1_89233,1_173565_3_1,1,1_49_1,,
1_49,1_89233,1_173565_5_1,1,1_49_1,,
1_49,1_89233,1_173565_7_1,1,1_49_1,,
1_49,1_89234,1_173566_10_0,0,1_49_0,,
1_49,1_89234,1_173566_12_0,0,1_49_0,,
1_49,1_89234,1_173566_2_0,0,1_49_0,,
1_49,1_89234,1_173566_4_0,0,1_49_0,,
1_49,1_89234,1_173566_6_0,0,1_49_0,,
1_49,1_89234,1_173566_8_0,0,1_49_0,,
1_49,1_89234,1_173567_10_0,0,1_49_0,,
1_49,1_89234,1_173567_12_0,0,1_49_0,,
1_49,1_89234,1_173567_2_0,0,1_49_0,,
1_49,1_89234,1_173567_4_0,0,1_49_0,,
1_49,1_89234,1_173567_6_0,0,1_49_0,,
1_49,1_89234,1_173567_8_0,0,1_49_0,,
1_49,1_89234,1_173567_-99_0,0,svc_1_173567_-99,,
1_49,1_89234,1_173566_11_1,1,1_49_1,,
1_49,1_89234,1_173566_13_1,1,1_49_1,,
1_49,1_89234,1_173566_3_1,1,1_49_1,,
1_49,1_89234,1_173566_5_1,1,1_49_1,,
1_49,1_89234,1_173566_7_1,1,1_49_1,,
1_49,1_89234,1_173566_9_1,1,1_49_1,,
1_49,1_89234,1_173567_1_1,1,1_49_1,,
1_49,1_89234,1_173567_11_1,1,1_49_1,,
1_49,1_89234,1_173567_3_1,1,1_49_1,,
1_49,1_89234,1_173567_5_1,1,1_49_1,,
1_49,1_89234,1_173567_7_1,1,1_49_1,,
1_49,1_89234,1_173567_9_1,1,1_49_1,,
1_49,1_89235,1_173568_2_0,0,1_49_0,,
1_49,1_89235,1_173568_4_0,0,1_49_0,,
1_49,1_89235,1_173568_-99_0,0,svc_1_173568_-99,,
1_49,1_89235,1_173569_2_0,0,1_49_0,,
1_49,1_89235,1_173569_4_0,0,1_49_0,,
1_49,1_89235,1_173569_-99_0,0,svc_1_173569_-99,,
1_49,1_89235,1_173568_3_1,1,1_49_1,,
1_49,1_89235,1_173568_5_1,1,1_49_1,,
1_49,1_89235,1_173569_3_1,1,1_49_1,,
1_49,1_89235,1_173569_5_1,1,1_49_1,,
1_49,1_89747,1_174552_10_0,0,1_49_0,,
1_49,1_89747,1_174552_12_0,0,1_49_0,,
1_49,1_89747,1_174552_2_0,0,1_49_0,,
1_49,1_89747,1_174552_4_0,0,1_49_0,,
1_49,1_89747,1_174552_6_0,0,1_49_0,,
1_49,1_89747,1_174552_8_0,0,1_49_0,,
1_49,1_89747,1_174553_10_0,0,1_49_0,,
1_49,1_89747,1_174553_12_0,0,1_49_0,,
1_49,1_89747,1_174553_2_0,0,1_49_0,,
1_49,1_89747,1_174553_4_0,0,1_49_0,,
1_49,1_89747,1_174553_6_0,0,1_49_0,,
1_49,1_89747,1_174553_8_0,0,1_49_0,,
1_49,1_89747,1_174553_-99_0,0,svc_1_174553_-99,,
1_49,1_89747,1_174552_11_1,1,1_49_1,,
1_49,1_89747,1_174552_13_1,1,1_49_1,,
1_49,1_89747,1_174552_3_1,1,1_49_1,,
1_49,1_89747,1_174552_5_1,1,1_49_1,,
1_49,1_89747,1_174552_7_1,1,1_49_1,,
1_49,1_89747,1_174552_9_1,1,1_49_1,,
1_49,1_89747,1_174553_1_1,1,1_49_1,,
1_49,1_89747,1_174553_11_1,1,1_49_1,,
1_49,1_89747,1_174553_3_1,1,1_49_1,,
1_49,1_89747,1_174553_5_1,1,1_49_1,,
1_49,1_89747,1_174553_7_1,1,1_49_1,,
1_49,1_89747,1_174553_9_1,1,1_49_1,,
1_49,1_89748,1_174554_10_0,0,1_49_0,,
1_49,1_89748,1_174554_12_0,0,1_49_0,,
1_49,1_89748,1_174554_2_0,0,1_49_0,,
1_49,1_89748,1_174554_4_0,0,1_49_0,,
1_49,1_89748,1_174554_6_0,0,1_49_0,,
1_49,1_89748,1_174554_8_0,0,1_49_0,,
1_49,1_89748,1_174554_-99_0,0,svc_1_174554_-99,,
1_49,1_89748,1_174554_11_1,1,1_49_1,,
1_49,1_89748,1_174554_13_1,1,1_49_1,,
1_49,1_89748,1_174554_3_1,1,1_49_1,,
1_49,1_89748,1_174554_5_1,1,1_49_1,,
1_49,1_89748,1_174554_7_1,1,1_49_1,,
1_49,1_89748,1_174554_9_1,1,1_49_1,,
1_49,1_89749,1_174555_10_0,0,1_49_0,,
1_49,1_89749,1_174555_12_0,0,1_49_0,,
1_49,1_89749,1_174555_2_0,0,1_49_0,,
1_49,1_89749,1_174555_4_0,0,1_49_0,,
1_49,1_89749,1_174555_6_0,0,1_49_0,,
1_49,1_89749,1_174555_8_0,0,1_49_0,,
1_49,1_89749,1_174556_10_0,0,1_49_0,,
1_49,1_89749,1_174556_12_0,0,1_49_0,,
1_49,1_89749,1_174556_2_0,0,1_49_0,,
1_49,1_89749,1_174556_4_0,0,1_49_0,,
1_49,1_89749,1_174556_6_0,0,1_49_0,,
1_49,1_89749,1_174556_8_0,0,1_49_0,,
1_49,1_89749,1_174556_-99_0,0,svc_1_174556_-99,,
1_49,1_89749,1_174555_11_1,1,1_49_1,,
1_49,1_89749,1_174555_13_1,1,1_49_1,,
1_49,1_89749,1_174555_3_1,1,1_49_1,,
1_49,1_89749,1_174555_5_1,1,1_49_1,,
1_49,1_89749,1_174555_7_1,1,1_49_1,,
1_49,1_89749,1_174555_9_1,1,1_49_1,,
1_49,1_89749,1_174556_1_1,1,1_49_1,,
1_49,1_89749,1_174556_11_1,1,1_49_1,,
1_49,1_89749,1_174556_3_1,1,1_49_1,,
1_49,1_89749,1_174556_5_1,1,1_49_1,,
1_49,1_89749,1_174556_7_1,1,1_49_1,,
1_49,1_89749,1_174556_9_1,1,1_49_1,,
1_5,1_88002,1_171183_10_0,0,1_5_0,,
1_5,1_88002,1_171183_12_0,0,1_5_0,,
1_5,1_88002,1_171183_14_0,0,1_5_0,,
1_5,1_88002,1_171183_2_0,0,1_5_0,,
1_5,1_88002,1_171183_4_0,0,1_5_0,,
1_5,1_88002,1_171183_-5_0,0,svc_1_171183_-5,,
1_5,1_88002,1_171183_-6_0,0,svc_1_171183_-6,,
